101,1,-1.2586,-0.72618,-0.97477
101,10,-1.125,-0.79479,-0.94681
101,11,-1.28,-0.77629,-0.96652
101,12,-1.125,-0.80503,-0.96095
101,13,-1.28,-0.81513,-0.97385
101,14,-1.1647,-0.76663,-0.96236
101,2,-1.2194,-0.76898,-0.97605
101,3,-1.2586,-0.80119,-0.95313
101,4,-1.28,-0.75634,-0.94232
101,5,-1.2586,-0.81115,-0.95522
101,6,-1.28,-0.77214,-0.96562
101,7,-1.2385,-0.75881,-0.96957
101,8,-1.2975,-0.74078,-0.96673
101,9,-1.2586,-0.77822,-0.96971
102,1,-1.2196,-0.80006,-0.96919
102,10,-1.125,-0.75141,-0.9476
102,2,-1.2454,-0.73009,-0.96328
102,3,-1.2385,-0.89898,-0.96173
102,4,-1.2021,-0.78977,-0.94971
102,5,-1.1765,-0.77758,-0.95483
102,6,-1.2454,-0.78659,-0.94677
102,7,-1.2196,-0.89886,-0.97419
102,8,-1.28,-0.83815,-0.96656
102,9,-1.1442,-0.7962,-0.9715
103,1,-1.2454,-0.82548,-0.95391
103,2,-1.2454,-0.8124,-0.94863
103,3,-1.28,-0.90403,-0.94225
103,4,-1.2454,-0.83614,-0.93664
103,5,-1.2454,-0.82198,-0.9333
103,6,-1.2975,-0.84493,-0.94749
103,7,-1.2975,-0.82272,-0.94011
104,1,-1.2975,-0.75879,-0.9428
104,10,-1.2975,-0.76093,-0.94703
104,2,-1.2975,-0.80824,-0.88878
104,3,-1.2975,-0.74997,-0.95425
104,4,-1.2975,-0.7568,-0.97289
104,5,-1.2975,-0.77764,-0.96305
104,6,-1.2975,-0.76734,-0.96464
104,7,-1.2975,-0.77235,-0.96199
104,8,-1.2975,-0.80107,-0.97061
104,9,-1.2975,-0.76316,-0.95433
105,1,-1.2194,-0.83199,-0.98524
105,10,-1.1442,-0.74431,-0.97976
105,11,-1.166,-0.83631,-0.98255
105,2,-1.0742,-0.76458,-0.98123
105,3,-1.2975,-0.7337,-0.98453
105,4,-1.2975,-0.69614,-0.90392
105,5,-1.2975,-0.76369,-0.98197
105,6,-1.2975,-0.73809,-0.91411
105,7,-1.2975,-0.69629,-0.90445
105,8,-1.125,-0.84394,-0.96249
105,9,-1.125,-0.80974,-0.98374
106,1,-1.2586,-0.59773,-0.97048
106,2,-1.2586,-0.6709,-0.97222
106,3,-1.2586,-0.61222,-0.98065
106,4,-1.2975,-0.64202,-0.86274
106,5,-1.28,-0.73146,-0.96297
106,6,-1.125,-0.71409,-0.96264
106,7,-1.2586,-0.76683,-0.95091
107,1,-1.28,-0.94673,-0.95774
107,10,-1.356,-0.86962,-0.96218
107,2,-1.125,-0.83398,-0.9739
107,3,-1.2975,-0.79872,-0.96603
107,4,-1.2586,-0.83869,-0.95913
107,5,-1.2975,-0.83924,-0.98016
107,6,-1.2975,-0.91987,-0.9595
107,7,-1.2975,-0.90463,-0.97258
107,8,-1.356,-0.85538,-0.97902
107,9,-1.241,-0.89311,-0.97893
108,1,-1.2975,-0.78104,-0.95318
108,2,-1.2975,-0.78677,-0.94722
108,3,-1.2975,-0.74436,-0.96014
108,4,-1.2586,-0.80883,-0.96693
108,5,-1.2975,-0.74386,-0.94875
108,6,-1.2975,-0.81535,-0.9551
108,7,-1.2975,-0.77503,-0.98379
109,1,-1.2975,-0.80525,-0.93626
109,10,-1.1765,-0.82928,-0.92704
109,11,-1.28,-0.71962,-0.95133
109,2,-1.2975,-0.7779,-0.93573
109,3,-1.1765,-0.77273,-0.93264
109,4,-1.0742,-0.7431,-0.92679
109,5,-1.1887,-0.74504,-0.94715
109,6,-1.2385,-0.7547,-0.94091
109,7,-1.1442,-0.76389,-0.93584
109,8,-1.107,-0.74259,-0.9322
109,9,-1.1442,-0.80561,-0.92811
10,1,-1.158,-0.77091,-0.89377
10,2,-1.2454,-0.73172,-0.96743
10,3,-1.2454,-0.80257,-0.89606
10,4,-1.158,-0.83565,-0.97125
10,5,-1.2975,-0.75303,-0.96571
10,6,-1.2454,-0.79224,-0.97892
10,7,-1.158,-0.84859,-0.98025
110,1,-1.2586,-0.82803,-0.93854
110,10,-1.2385,-0.85403,-0.95535
110,11,-1.2385,-0.82279,-0.95228
110,12,-1.125,-0.87266,-0.95893
110,13,-1.2385,-0.90895,-0.93719
110,14,-1.2385,-0.8395,-0.96859
110,15,-1.2385,-0.88145,-0.9447
110,16,-1.2586,-0.84971,-0.95228
110,2,-1.2586,-0.87627,-0.96205
110,3,-1.2385,-0.85902,-0.95991
110,4,-1.125,-0.82851,-0.96033
110,5,-1.2385,-0.8372,-0.95113
110,6,-1.2586,-0.89873,-0.95613
110,7,-1.1442,-0.80262,-0.97706
110,8,-1.2385,-0.88739,-0.93894
110,9,-1.2975,-0.74167,-0.95849
111,1,-1.2021,-0.73977,-0.88373
111,10,-1.2021,-0.73584,-0.9827
111,11,-1.2021,-0.8021,-0.94476
111,12,-1.2385,-0.77978,-0.96994
111,13,-1.2021,-0.78012,-0.9895
111,2,-1.2021,-0.83664,-0.89928
111,3,-1.1854,-0.78711,-0.97568
111,4,-1.2021,-0.76282,-0.98892
111,5,-1.2385,-0.7314,-0.97201
111,6,-1.2021,-0.77549,-0.89402
111,7,-1.2021,-0.77646,-0.9782
111,8,-1.1854,-0.75149,-0.97577
111,9,-1.2021,-0.76446,-1.0039
112,1,-1.0384,-0.80362,-0.93619
112,10,-1.06,-0.78638,-0.97031
112,11,-1.0384,-0.75121,-0.95795
112,2,-1.0186,-0.77029,-0.95455
112,3,-1.0377,-0.77067,-0.96482
112,4,-1.0186,-0.75762,-0.9681
112,5,-0.96609,-0.78412,-0.96136
112,6,-1,-0.8274,-0.97042
112,7,-0.96609,-0.75134,-0.95775
112,8,-0.96609,-0.73842,-0.96568
112,9,-1.0186,-0.85004,-0.95492
114,1,-1.2586,-0.80248,-0.94485
114,10,-1.107,-0.77224,-0.93523
114,11,-1.2975,-0.85404,-0.93003
114,12,-1.2975,-0.84006,-0.92538
114,2,-1.2586,-0.79267,-0.95501
114,3,-1.2975,-0.80064,-0.9572
114,4,-1.2975,-0.80409,-0.91986
114,5,-1.1765,-0.8507,-0.94087
114,6,-1.28,-0.73321,-0.94418
114,7,-1.1442,-0.85004,-0.93678
114,8,-1.2975,-0.86718,-0.94712
114,9,-1.1647,-0.80014,-0.93412
115,1,-1.2196,-0.75375,-0.95851
115,10,-1.2196,-0.87259,-0.95289
115,11,-1.2586,-0.8407,-0.97026
115,12,-1.3011,-0.86117,-0.94894
115,2,-1.2586,-0.77401,-0.96503
115,3,-1.2586,-0.79047,-0.96828
115,4,-1.2196,-0.77418,-0.96197
115,5,-1.2586,-0.88417,-0.95925
115,6,-1.2586,-0.80003,-0.95572
115,7,-1.2586,-0.71313,-0.95143
115,8,-1.2196,-0.83085,-0.96126
115,9,-1.2196,-0.77596,-0.97145
116,1,-1.2586,-0.6848,-0.99191
116,10,-1.125,-0.79477,-0.99983
116,11,-1.2586,-0.84853,-1.0087
116,12,-1.2586,-0.71365,-0.98634
116,13,-1.2975,-0.75728,-0.99331
116,2,-1.2586,-0.79507,-1.0006
116,3,-1.2558,-0.75107,-0.99904
116,4,-1.2975,-0.72777,-1.0007
116,5,-1.2586,-0.73029,-1.0129
116,6,-1.125,-0.84149,-1.0054
116,7,-1.2975,-0.75077,-0.9816
116,8,-1.2975,-0.69132,-0.90582
116,9,-1.2586,-0.87003,-0.99363
117,1,-1.2975,-0.61137,-0.86759
117,2,-1.2975,-0.73493,-0.92976
118,1,-1.2385,-0.77644,-0.92143
118,10,-1.2975,-0.78329,-0.92863
118,11,-1.2778,-0.82116,-0.94137
118,12,-1.1442,-0.84387,-0.91966
118,2,-1.2975,-0.77924,-0.93379
118,3,-1.2385,-0.86609,-0.93219
118,4,-1.2385,-0.81303,-0.9201
118,5,-1.1765,-0.7896,-0.94929
118,6,-1.2586,-0.77367,-0.93542
118,7,-1.2975,-0.82161,-0.93846
118,8,-1.2586,-0.8163,-0.94537
118,9,-1.2975,-0.83077,-0.92538
119,1,-1.2385,-0.7486,-0.99916
119,10,-1.1887,-0.74096,-1.0001
119,2,-1.2975,-0.79026,-1.0017
119,3,-1.2975,-0.78642,-1.0024
119,4,-1.2194,-0.76604,-1.01
119,5,-1.2975,-0.78449,-0.99378
119,6,-1.2975,-0.71525,-0.99674
119,7,-1.2586,-0.78221,-1.0049
119,8,-1.2975,-0.71084,-0.96052
119,9,-1.1765,-0.75221,-0.99842
11,1,-1.2975,-0.7602,-0.96426
11,10,-1.1765,-0.8713,-0.97555
11,2,-1.2586,-0.76915,-0.97529
11,3,-1.2975,-0.81205,-0.98314
11,4,-1.125,-0.84761,-0.94983
11,5,-1.28,-0.77149,-0.98454
11,6,-1.125,-0.8009,-0.97255
11,7,-1.1442,-0.81717,-0.95764
11,8,-1.125,-0.83687,-0.95906
11,9,-1.125,-0.73921,-0.9702
120,1,-1.2975,-0.74639,-0.95084
120,2,-1.2975,-0.76898,-0.95496
120,3,-1.2975,-0.74965,-0.95655
120,4,-1.2975,-0.76523,-0.95408
120,5,-1.2385,-0.75006,-0.95749
120,6,-1.2975,-0.75602,-0.95337
120,7,-1.2975,-0.74772,-0.95291
120,8,-1.28,-0.70807,-0.95401
120,9,-1.2975,-0.75666,-0.93871
121,1,-1.2194,-0.65265,-0.90536
121,10,-1.2385,-0.72456,-0.90536
121,2,-1.2194,-0.74746,-0.88979
121,3,-1.2385,-0.72128,-0.89632
121,4,-1.2586,-0.76111,-0.98249
121,5,-1.2194,-0.73826,-0.88813
121,6,-1.2385,-0.76361,-0.98796
121,7,-1.2385,-0.71322,-0.90055
121,8,-1.2385,-0.70394,-0.90128
121,9,-1.2975,-0.6415,-0.90257
122,1,-1.2196,-0.7836,-0.94293
122,2,-1.2021,-0.83876,-0.93537
122,3,-1.2196,-0.87273,-0.95603
122,4,-1.2385,-0.85045,-0.94905
122,5,-1.2586,-0.81555,-0.94578
122,6,-1.2381,-0.81161,-0.95126
122,7,-1.2586,-0.95299,-0.93768
123,1,-1.2975,-0.73046,-0.92936
123,10,-1.2975,-0.86067,-0.93905
123,11,-1.2975,-0.76203,-0.95661
123,2,-1.2454,-0.75728,-0.93801
123,3,-1.2352,-0.73154,-0.95879
123,4,-1.2454,-0.75893,-0.93815
123,5,-1.2975,-0.74828,-0.9557
123,6,-1.2454,-0.86315,-0.95643
123,7,-1.2586,-0.80942,-0.94034
123,8,-1.2975,-0.81168,-0.92903
123,9,-1.2975,-0.78909,-0.93702
124,1,-1.0901,-0.74112,-0.9837
124,2,-1.2586,-0.72916,-0.99753
124,3,-1.107,-0.71801,-0.9755
124,4,-1.2975,-0.73243,-0.99567
124,5,-1.1765,-0.76862,-0.99098
125,1,-1.2385,-0.78774,-0.94973
125,10,-1.28,-0.83271,-0.94692
125,2,-1.2586,-0.83821,-0.95558
125,3,-1.2385,-0.79391,-0.95686
125,4,-1.2385,-0.88078,-0.93726
125,5,-1.125,-0.75893,-0.94612
125,6,-1.2586,-0.77598,-0.94641
125,7,-1.2586,-0.81494,-0.95244
125,8,-1.2975,-0.80204,-0.94268
125,9,-1.125,-0.75031,-0.93808
126,1,-1.2586,-0.79666,-0.91865
126,2,-1.2021,-0.78776,-0.93666
126,3,-1.2196,-0.79235,-0.92785
126,4,-1.2021,-0.76002,-0.92693
126,5,-1.2385,-0.82427,-0.9451
126,6,-1.2454,-0.73326,-0.93922
126,7,-1.2975,-0.73155,-0.93712
127,1,-1.2454,-0.79789,-0.93141
127,10,-1.2975,-0.91424,-0.94428
127,11,-1.2975,-0.90192,-0.94347
127,2,-1.2975,-0.7781,-0.95735
127,3,-1.2975,-0.8617,-0.94193
127,4,-1.2975,-0.84365,-0.95088
127,5,-1.356,-0.81478,-0.94847
127,6,-1.3011,-0.79514,-0.94295
127,7,-1.2975,-0.80439,-0.93941
127,8,-1.2975,-0.8301,-0.94703
127,9,-1.2975,-0.8885,-0.93615
128,1,-1.125,-0.75574,-0.9737
128,10,-1.125,-0.9118,-0.98135
128,11,-1.2975,-0.77989,-0.97992
128,2,-1.125,-0.74513,-0.97573
128,3,-1.1765,-0.78505,-0.98744
128,4,-1.2975,-0.75698,-0.97799
128,5,-1.2586,-0.90913,-0.97072
128,6,-1.125,-0.84684,-0.98029
128,7,-1.2975,-0.76473,-0.95597
128,8,-1.28,-0.82305,-0.97422
128,9,-1.1765,-0.80429,-0.97863
129,1,-1.125,-0.80337,-0.94456
129,2,-1.125,-0.81181,-0.92267
129,3,-1.2586,-0.83474,-0.91786
129,4,-1.2586,-0.78358,-0.93139
129,5,-1.1442,-0.77949,-0.92878
129,6,-1.2586,-0.83174,-0.92358
129,7,-1.2586,-0.6653,-0.92797
129,8,-1.1442,-0.84534,-0.91475
130,1,-1.2014,-0.76637,-0.9674
130,2,-1.2975,-0.76236,-0.89756
130,3,-1.2975,-0.75221,-0.89614
130,4,-1.2975,-0.75205,-0.91
130,5,-1.2385,-0.72931,-0.96884
131,1,-1.2194,-0.8193,-0.93324
131,10,-1.2975,-0.75492,-0.9705
131,11,-1.1765,-0.82671,-0.96493
131,12,-1.2385,-0.8432,-0.96345
131,2,-1.2454,-0.81862,-0.97088
131,3,-1.2586,-0.92543,-0.95713
131,4,-1.2975,-0.77062,-0.96513
131,5,-1.2975,-0.78326,-0.96001
131,6,-1.2778,-0.75143,-0.95687
131,7,-1.2385,-0.80163,-0.9718
131,8,-1.2975,-0.76323,-0.97203
131,9,-1.2975,-0.80238,-0.95616
132,1,-1.2385,-0.82727,-1.015
132,10,-1.2975,-0.79953,-1.0188
132,2,-1.2975,-0.68709,-0.92222
132,3,-1.2385,-0.76152,-1.0096
132,4,-1.2385,-0.83135,-1.0097
132,5,-1.2385,-0.75566,-1.0025
132,6,-1.2385,-0.84614,-0.93036
132,7,-1.2385,-0.82273,-1.0046
132,8,-1.2385,-0.75933,-0.99693
132,9,-1.2586,-0.90605,-1.0075
133,1,-1.2194,-0.73213,-0.98043
133,10,-1.1765,-0.7971,-0.98708
133,11,-1.356,-0.75415,-0.96118
133,2,-1.2975,-0.74437,-0.97747
133,3,-1.2975,-0.73183,-0.97493
133,4,-1.1765,-0.74174,-0.96998
133,5,-1.2975,-0.80462,-0.9705
133,6,-1.2586,-0.79919,-0.97625
133,7,-1.0901,-0.71341,-0.97446
133,8,-1.2975,-0.84768,-0.95529
133,9,-1.1442,-0.84609,-0.97542
134,1,-1.2454,-0.76212,-0.94708
134,10,-1.2975,-0.79485,-0.9578
134,2,-1.2454,-0.77072,-0.95769
134,3,-1.2385,-0.81911,-0.93977
134,4,-1.2975,-0.77954,-0.95687
134,5,-1.2586,-0.81039,-0.942
134,6,-1.2454,-0.80325,-0.93851
134,7,-1.2975,-0.8184,-0.93267
134,8,-1.2975,-0.70951,-0.93537
134,9,-1.2454,-0.76201,-0.94239
135,1,-1.158,-0.63272,-0.88917
135,2,-1.2454,-0.78447,-0.88238
135,3,-1.2975,-0.75678,-0.98397
135,4,-1.2454,-0.79253,-0.88972
135,5,-1.2975,-0.74327,-0.96727
136,1,-1.2586,-0.82299,-0.96126
136,10,-1.2586,-0.78687,-0.96746
136,11,-1.28,-0.73935,-0.97176
136,12,-1.2586,-0.78937,-0.97412
136,13,-1.1442,-0.79192,-0.96374
136,14,-1.28,-0.69202,-0.96838
136,15,-1.1442,-0.85537,-0.9586
136,16,-1.1442,-0.78521,-0.98237
136,2,-1.2586,-0.78108,-0.96113
136,3,-1.2586,-0.7534,-0.96022
136,4,-1.28,-0.76696,-0.95324
136,5,-1.2975,-0.76867,-0.9681
136,6,-1.28,-0.77661,-0.9587
136,7,-1.2385,-0.80163,-0.95985
136,8,-1.28,-0.7611,-0.96776
136,9,-1.28,-0.81607,-0.96463
137,1,-1.2586,-0.73698,-0.93046
137,2,-1.2586,-0.79912,-0.93389
137,3,-1.125,-0.72685,-0.92468
137,4,-1.2586,-0.71618,-0.92462
137,5,-1.2586,-0.751,-0.93674
137,6,-1.2586,-0.76647,-0.93179
137,7,-1.125,-0.68541,-0.92789
137,8,-1.2586,-0.77165,-0.92393
137,9,-1.1442,-0.73269,-0.91744
138,1,-1.2975,-0.7807,-0.96495
138,2,-1.2975,-0.79814,-0.95857
138,3,-1.2385,-0.80064,-0.93304
138,4,-1.125,-0.81732,-0.94691
138,5,-1.28,-0.85709,-0.97579
138,6,-1.2586,-0.81392,-0.93512
138,7,-1.326,-0.92071,-0.95192
138,8,-1.125,-0.81063,-0.95463
138,9,-1.125,-0.85829,-0.93322
139,1,-1.2975,-0.72114,-0.96467
13,1,-1.2975,-0.71979,-0.94985
13,10,-1.1442,-0.81891,-0.95117
13,11,-1.1442,-0.77843,-0.9636
13,2,-1.2385,-0.72537,-0.96188
13,3,-1.2975,-0.79874,-0.95702
13,4,-1.2586,-0.76926,-0.96298
13,5,-1.2385,-0.66125,-0.95896
13,6,-1.125,-0.81215,-0.968
13,7,-1.2586,-0.77077,-0.96102
13,8,-1.2586,-0.82027,-0.96228
13,9,-1.2975,-0.82227,-0.96552
140,1,-1.2021,-0.7166,-0.89188
140,2,-1.2385,-0.73838,-0.99489
140,3,-1.2194,-0.78128,-1.0074
140,4,-1.2385,-0.75219,-1.0009
140,5,-1.2385,-0.79928,-0.89487
140,6,-1.2975,-0.7408,-0.99629
140,7,-1.2021,-0.77587,-0.97914
140,8,-1.2194,-0.75447,-0.97621
141,1,-1.2975,-0.80185,-0.99118
141,10,-1.0901,-0.73804,-1.0044
141,11,-1.125,-0.84457,-1.0095
141,12,-1.2975,-0.79426,-1.021
141,2,-1.2385,-0.84746,-0.99002
141,3,-1.2975,-0.73436,-1.0016
141,4,-1.2975,-0.80941,-0.99974
141,5,-1.2194,-0.77484,-1.0081
141,6,-1.2586,-0.84077,-1.0101
141,7,-1.2975,-0.72054,-1.0082
141,8,-1.2385,-0.87297,-0.98836
141,9,-1.2586,-0.79646,-0.99761
142,1,-1.2454,-0.70748,-0.97625
142,10,-1.2454,-0.70584,-0.96799
142,11,-1.2194,-0.72293,-0.97788
142,2,-1.2021,-0.81165,-0.96906
142,3,-1.2975,-0.73415,-0.97511
142,4,-1.2454,-0.79637,-0.97774
142,5,-1.2454,-0.75603,-0.9692
142,6,-1.2194,-0.72561,-0.98086
142,7,-1.2454,-0.73925,-0.96374
142,8,-1.2021,-0.81223,-0.97199
142,9,-1.1854,-0.73159,-0.95883
143,1,-1.2975,-0.79894,-0.9493
143,10,-1.2975,-0.78682,-0.9502
143,11,-1.2975,-0.80643,-0.94204
143,12,-1.2975,-0.84892,-0.95189
143,2,-1.2975,-0.79364,-0.93249
143,3,-1.2975,-0.81379,-0.95929
143,4,-1.2385,-0.86306,-0.94738
143,5,-1.2975,-0.77454,-0.95543
143,6,-1.2975,-0.81035,-0.92726
143,7,-1.2975,-0.81685,-0.96149
143,8,-1.1765,-0.85279,-0.95164
143,9,-1.2975,-0.81235,-0.92482
144,1,-1.2975,-0.84397,-1.0216
144,10,-1.1442,-0.76917,-1.0282
144,2,-1.2385,-0.82191,-1.0231
144,3,-1.2385,-0.79431,-1.0172
144,4,-1.2385,-0.79479,-1.0222
144,5,-1.2586,-0.7603,-1.0105
144,6,-1.2385,-0.77577,-1.0309
144,7,-1.2194,-0.83165,-1.0249
144,8,-1.2385,-0.82069,-1.0187
144,9,-1.2586,-0.80095,-1.0094
145,1,-1.1765,-0.73492,-0.95962
146,1,-1.2021,-0.77532,-0.93742
147,1,-1.2586,-0.76221,-0.93495
147,10,-1.1765,-0.84449,-0.93614
147,11,-1.125,-0.85131,-0.91072
147,12,-1.1765,-0.86792,-0.92916
147,2,-1.2975,-0.76248,-0.94025
147,3,-1.2385,-0.90764,-0.93935
147,4,-1.2586,-0.82906,-0.94632
147,5,-1.2975,-0.8263,-0.94059
147,6,-1.2975,-0.85082,-0.93719
147,7,-1.0742,-0.78836,-0.92509
147,8,-1.1765,-0.77615,-0.93025
147,9,-1.125,-0.82765,-0.91975
148,1,-1.1992,-0.72794,-0.96401
148,2,-1.2454,-0.77032,-0.87703
148,3,-1.1765,-0.77062,-0.92596
149,1,-1.2586,-0.78989,-0.99788
149,10,-1.125,-0.76904,-0.99118
149,11,-1.125,-0.7695,-1.0093
149,2,-1.2586,-0.82275,-1.006
149,3,-1.125,-0.7719,-0.99027
149,4,-1.1442,-0.84866,-0.97722
149,5,-1.125,-0.87905,-0.99448
149,6,-1.125,-0.78802,-1.0036
149,7,-1.125,-0.87168,-1.0035
149,8,-1.125,-0.82319,-0.99294
149,9,-1.1442,-0.71894,-1.0001
14,1,-1.2454,-0.79117,-0.94221
14,10,-1.2975,-0.81629,-0.96165
14,11,-1.2454,-0.86296,-0.95395
14,12,-1.2454,-0.84912,-0.95448
14,2,-1.2454,-0.77465,-0.95788
14,3,-1.2196,-0.84683,-0.96794
14,4,-1.2975,-0.77812,-0.96944
14,5,-1.2975,-0.84208,-0.96155
14,6,-1.2454,-0.83872,-0.96137
14,7,-1.2454,-0.79585,-0.98049
14,8,-1.2975,-0.78304,-0.96356
14,9,-1.2454,-0.80261,-0.94997
150,1,-1.1854,-0.75952,-0.97339
150,10,-1.2586,-0.79466,-0.97441
150,11,-1.2975,-0.81242,-0.97241
150,12,-1.2975,-0.75448,-0.97521
150,13,-1.125,-0.82943,-0.96934
150,14,-1.2975,-0.79166,-0.97076
150,2,-1.2975,-0.76274,-0.96318
150,3,-1.2975,-0.72038,-0.9513
150,4,-1.2196,-0.89366,-0.9681
150,5,-1.2975,-0.73939,-0.96366
150,6,-1.2385,-0.80999,-0.97075
150,7,-1.2975,-0.72389,-0.96216
150,8,-1.2975,-0.79285,-0.95905
150,9,-1.2975,-0.72459,-0.97751
151,1,-1.2454,-0.65977,-0.90944
151,2,-1.2454,-0.78223,-0.97564
151,3,-1.2454,-0.79264,-0.91231
151,4,-1.2454,-0.80491,-0.92804
151,5,-1.2975,-0.76931,-0.98306
151,6,-1.2975,-0.78072,-0.9895
151,7,-1.2975,-0.80666,-0.97909
151,8,-1.2454,-0.798,-0.98915
151,9,-1.2454,-0.76815,-0.92865
